Event #,Cell_ID,label,Tile_row,Tile_col,centroid-0,centroid-1,mean_intensity_PD-1_nuc,mean_intensity_PD-1_cell,Global_y,Global_x,mean_intensity_PD-L1_nuc,mean_intensity_PD-L1_cell,mean_intensity_CD68_nuc,mean_intensity_CD68_cell,mean_intensity_CD3_nuc,mean_intensity_CD3_cell,mean_intensity_FoxP3_nuc,mean_intensity_FoxP3_cell,mean_intensity_Iba-1_nuc,mean_intensity_Iba-1_cell,mean_intensity_CD8_nuc,mean_intensity_CD8_cell,mean_intensity_CD4_nuc,mean_intensity_CD4_cell
557,5283,167,1,0,984.4000244,1458,9.728571892,8.847985268,3032.399902,1458,5.271428585,5.534798622,11.31428528,6.655677795,0.657142878,2.492673874,3.37142849,2.4249084,27.22857094,21.76007271,8.242856979,5.646520138,5.04285717,4.976190567
558,5291,175,1,0,471.0561829,1617.427002,20.93258476,13.20873165,2519.056152,1617.427002,12.5505619,7.798089981,25.20224762,15.16234684,4.606741428,4.246930599,2.730337143,2.75443387,150.3146057,91.35607147,17.57303429,11.91678047,23.4494381,16.63437843
559,5319,203,1,0,803.6442261,1786.798096,6.057692528,7.912950993,2851.644287,1786.798096,6.105769157,6.564755917,21.71153831,22.58810997,1.442307711,4.025477886,1.538461566,2.498938322,58.75,52.37155151,9.336538315,9.324840546,13.95192337,14.34819508
560,5322,206,1,0,183.0121918,1390.109741,14.52439022,29.01869202,2231.012207,1390.109741,10.48780441,10.33021832,18.3292675,9.146417618,2.695122004,3.425233603,4.109755993,3.015576363,10.53658581,5.431464195,7.707316875,4.7180686,4.670731544,4.026479721
561,5333,217,1,0,401.1630554,1248.315186,21.19565201,14.52173901,2449.163086,1248.315186,11.81521702,11.04830933,63.94565201,33.07004929,2.652173996,2.466183662,3.054347754,2.673913002,40.67391205,29.0386467,7.847826004,6.577294827,9.902173996,8.821255684
562,5358,242,1,0,301.2386475,1184.568237,9.818181992,11.01939011,2349.238525,1184.568237,9.897727013,7.759002686,16.65909004,7.569252014,3.840909004,3.537396193,2.056818247,2.757617712,16.19318199,15.19113541,4.863636494,5.39196682,3.397727251,4.904432297
563,5379,263,1,0,269.2727356,1189.765137,15.030303,13.23973465,2317.272705,1189.765137,12.439394,9.030463219,12.53787899,12.37748337,3.946969748,3.540397406,3.469696999,3.200000048,64.80303192,33.6119194,8.734848022,6.490066051,7.356060505,6.70463562
564,5382,266,1,0,241.9487152,1399.692261,8.931623459,8.628846169,2289.94873,1399.692261,5.726495743,5.253846169,11.43589783,17.07692337,1.264957309,2.828846216,3.128205061,3.084615469,10.53846169,12.09615421,5.623931408,5.384615421,3.307692289,4.053846359
565,5400,284,1,0,832.6629028,1339.134888,22.76404572,22.67058754,2880.662842,1339.134888,10.20224762,9.068235397,18.08988762,8.374117851,2.786516905,2.357646942,4.494381905,3.065882444,31.15730286,14.45176506,8.977527618,5.416470528,14.4943819,8.350587845
566,5424,308,1,0,621.0373535,1499.130859,7,11.16988373,2669.037354,1499.130859,7.065420628,7.65637064,22.91588783,8.890604973,3.943925142,4.666666508,1.897196293,2.662805557,26.10280418,14.64478779,7.03738308,5.227799416,3.345794439,3.438867331
567,5445,329,1,0,57.58219147,2024.869873,7.178081989,7.056603909,2105.582275,2024.869873,5.321918011,4.91698122,16.5,5.971069336,3.2808218,3.010062933,2.753424644,2.418867826,31.3150692,11.52201271,7.582191944,4.299371243,6.157534122,3.592452765
568,5472,356,1,0,1317.269653,1895.38208,12.16853905,25.91448212,3365.269775,1895.38208,5.505618095,4.889655113,27.85393333,18.86482811,0.202247187,2.758620739,2.516854048,2.212413788,47.52809143,16.23034477,9.853932381,4.943448067,20.04494476,15.94896507
569,5496,380,1,0,725.8762207,1397.69519,16.01904678,13.77363491,2773.876221,1397.69519,13.51428604,9.47936058,18.81904793,10.02530003,2.161904812,3.262316942,3.219047546,3.094540596,68.34285736,35.13315582,10.72380924,7.414114475,11.30476189,9.59653759
570,5500,384,1,0,230.5604401,1423.065918,14.78022003,8.383647919,2278.560547,1423.065918,9.340659142,5.704402447,21.96703339,13.78301907,5.593406677,7.201257706,4.04395628,3.641509533,16.54944992,11.30817604,7.329670429,5.474842548,4.296703339,3.893081665
571,5506,390,1,0,202.3139496,1385.302368,26.2325573,12.66115665,2250.313965,1385.302368,11.069767,7.128098965,15.1627903,8.219008446,0.360465109,2.884297609,2.511627913,2.696280956,16.4883728,8.138429642,4.441860676,4.103305817,2.848837137,3.252066135
572,5530,414,1,0,350.2021179,1186.095703,8.946808815,10.34126949,2398.202148,1186.095703,8.329787254,9.449735641,15.13829803,17.2486763,1.797872305,3.275132179,0.819148958,2.51058197,18.03191566,22.62169266,6.106382847,6.875661373,4.276595592,5.833333492
573,5570,454,1,0,1975.63916,1570.886597,61.74226761,52.0013237,4023.63916,1570.886597,15.96907234,6.341722012,16.75257683,11.00397396,4.515463829,3.052980185,2.29896903,1.597350955,27.89690781,11.66755009,7.092783451,3.464900732,8.030927658,4.109933853
574,5580,464,1,0,330.9743652,1180.987183,13.01282024,12.64310932,2378.974365,1180.987183,12.73076916,9.153710365,12.01282024,14.23144913,2.487179518,3.111307383,0.987179458,2.342756271,16.30769157,18.91696167,4.320512772,5.249116421,2.512820482,5.086572647
575,5593,477,1,0,276.9468994,1403.672607,14.34513283,11.14260292,2324.947021,1403.672607,5.22123909,5.606060505,25.62831879,36.92513275,2.061946869,4.613190651,2.221238852,3.607843161,38.1946907,30.70766449,7.699115276,7.39750433,12.68141556,15.14973259
576,5595,479,1,0,92.53684235,1405.189453,19.58947372,12.48755455,2140.536865,1405.189453,6.526315689,3.998535872,22.29473686,9.639823914,2.526315689,2.222547531,2.463157892,2.139092207,15.18947411,6.144948959,6.168421268,3.49633956,2.578947306,2.540263653
577,5600,484,1,0,633.7081299,1895.923462,16.82296562,13.12475014,2681.708252,1895.923462,14.92822933,9.485030174,22.55980873,26.72155762,1.980861187,4.128742695,1.95693779,3.112774372,149.2535858,125.8163681,14.50239277,17.97105789,17.89473724,28.84131813
578,5601,485,1,0,349.7999878,1302.56189,38.44762039,62.07416153,2397.800049,1302.56189,16.50476265,27.97607613,20.79999924,18.66985703,1.228571415,3.622009516,5.038095474,5.203349113,24.73333359,15.64593315,9.771428108,7.705741405,4.152380943,3.684210539
579,5604,488,1,0,403.0752563,1207.580688,10.66666698,10.74245453,2451.075195,1207.580688,9.763441086,9.430583954,21.38709641,10.32796764,3.247311831,2.851106644,1.84946239,2.342052221,13.77419376,12.58953762,4.505376339,4.569416523,2.784946203,2.764587641
580,5643,527,1,0,925.2272949,1426.852295,30.57954597,29.41560745,2973.227295,1426.852295,13.56818199,7.341197968,36.61363602,17.86932755,3.397727251,2.969146967,3.659090996,2.794918299,68.48863983,30.92377472,14.72727299,7.353901863,31.45454597,22.53357506
581,5695,579,1,0,559.166687,1669.854858,6.322580814,6.546615601,2607.166748,1669.854858,7.408602238,4.632184029,10.53225803,10.62452126,1.354838729,1.851851821,2.564516068,2.282247782,10.48387051,12.30779076,6.322580814,4.57982111,6.408602238,6.111111164
582,5718,602,1,0,148.1941223,1565.352905,23.39411736,14.18799591,2196.194092,1565.352905,17.79999924,9.531144142,22.25294113,16.73725891,1.588235259,4.474518776,1.594117641,2.734994411,85.20587921,58.73952484,11.09411812,8.639863968,13.58235264,11.73159695
583,5722,606,1,0,391.3230896,1221.361572,13.13846111,13.32527447,2439.322998,1221.361572,15.19230747,13.48791218,11.18461514,26.84395599,3.461538553,3.092307806,2.77692318,2.769230843,19.03076935,23.72747231,6.984615326,7.430769444,7.215384483,7.13846159
584,5743,627,1,0,93.59677124,1181.637085,18.74193573,16.98911667,2141.59668,1181.637085,17.00806427,10.59008503,13.16935444,18.84280586,2.951612949,4.970979214,2.774193525,3.244256258,61.38709641,34.58282852,9.74193573,6.958887577,8.274193764,8.157195091
585,5776,660,1,0,810.7443848,1778.120361,9.180451393,8.818035126,2858.744385,1778.120361,10.46616554,7.458937168,13.84210491,23.98228645,1.323308229,3.826086998,0.796992481,2.444444418,65.15037537,68.12721252,9.413534164,11.7326889,12.6315794,15.21739101
586,5780,664,1,0,951.2277832,1631,18.79444504,14.13016987,2999.227783,1631,16.26666641,9.223844528,14.9333334,15.63260365,2.25555563,3.109488964,1.444444418,2.347931862,103.1611099,78.50608063,14.3166666,12.19099712,13.48333359,14.8819952
587,5786,670,1,0,167.7033844,1343.313599,22.09321976,27.45081902,2215.703369,1343.313599,4.652542591,7.134426117,21.35593224,15.84426212,1.033898354,2.781967163,1.279661059,3.293442726,12.9830513,10.4590168,4.093220234,4.844262123,5.99152565,5.878688335
588,5787,671,1,0,1051.502197,1542.869019,16.73799133,13.03217506,3099.502197,1542.869019,17.41921425,10.30373192,14.16157246,10.11454296,1.266375542,2.033462048,2.589519739,2.285714388,100.0873337,56.01158142,14.15283871,9.428571701,12.72489071,10.72972965
589,5794,678,1,0,439.8656006,1779.54834,11.16129017,9.159464836,2487.865479,1779.54834,9.940859795,6.483539104,11.1935482,9.204732895,1.887096763,3.306584358,2.021505356,2.523662567,92.97849274,44.11831284,10.54838753,6.903292179,9.96236515,8.051440239
590,5811,695,1,0,715.3672485,1362.508789,21.04867172,15.14680672,2763.367188,1362.508789,16.49557495,10.30314541,15.85398197,14.22783566,4.20796442,4.279313564,3.911504507,3.653956175,84.95574951,46.83317566,14.16371727,9.864632607,13.27876091,12.11344147
591,5820,704,1,0,174.25,1483.65625,10.109375,9.860676765,2222.25,1483.65625,8.3828125,5.8828125,53.078125,38.33723831,7.1484375,10.16666698,4.6953125,5.268229008,47.1953125,36.1875,9.28125,8.091145515,13.8359375,13.296875
592,5821,705,1,0,1094.199097,1884.805054,14.59322071,22.24971008,3142.199219,1884.805054,11.69915295,8.21387291,12.38559341,12.89248562,0.381355941,1.838150263,1.521186471,2.028901815,100.7881393,66.05895996,15.06355953,11.03583813,14.65677929,11.72485542
593,5831,715,1,0,277.8594971,1101.214844,7.404958725,14.03178787,2325.859619,1101.214844,7.561983585,8.772185326,16.09090996,11.304636,2.413223028,3.668874264,0.809917331,2.407947063,24.82644653,34.96688843,5.413223267,7.084768295,4.65289259,7.233112812
594,5853,737,1,0,243.2794189,1363.573486,14.59558868,13.21617889,2291.279297,1363.573486,13.89705849,8.259414673,12.10294151,16.01673698,1.183823586,3.11157608,3.845588207,2.970711231,25.48529434,22.33054352,13.55147076,7.118549347,10.72058868,8.764295578
595,5859,743,1,0,637.0297241,1577.693115,4.811881065,9.802056313,2685.029785,1577.693115,4.336633682,6.176092625,17.47524834,9.812339783,3.138613939,3.553984642,1.633663416,3.264781475,18.71287155,20.28534698,4.891088963,6.956298351,2.831683159,4.658097744
596,5899,783,1,0,1053.311401,1762.820313,17.45508957,14.44044971,3101.311279,1762.820313,6.119760513,6.829213619,13.67065907,18.85730362,1.682634711,4.524719238,4.544909954,3.359550476,72.10778809,50.20674133,14.91616726,12.96404457,15.52095795,17.47191048
597,5906,790,1,0,384.3656616,1210.074585,11.65671635,12.71588802,2432.365723,1210.074585,12.38059711,12.31588745,9.477611542,13.88598156,2.738806009,2.59626174,0.99253732,2.228037357,33.02985001,22.39999962,7.216417789,5.747663498,7.477612019,6.005607605
598,5907,791,1,0,442.3678284,1501.597656,9.752873421,11.36321831,2490.36792,1501.597656,7.580459595,8.434482574,23.8103447,11.06896591,3.264367819,3.295402288,2.856321812,2.537930965,71.27011871,32.97930908,10.08045959,6.981609344,10.04597664,6.375862122
599,5968,852,1,0,1068.113281,1412.319946,22.79999924,21.29802322,3116.113281,1412.319946,12.11999989,6.92937851,14.64000034,10.16525459,2.186666727,2.247175217,0.953333318,1.670903921,53.25999832,29.29660988,10.9333334,6.473163605,17.24666595,12.26553631
600,5969,853,1,0,18.68333244,1169.494385,20.28888893,16.80256462,2066.68335,1169.494385,12.13888931,9.691025734,14.38333321,10.14743614,2.472222328,3.052564144,2.861111164,2.943589687,51.47777939,32.17051315,8.672222137,6.988461494,9.161110878,6.567948818
601,5971,855,1,0,1106.525024,1528.037476,110.8499985,116.578949,3154.524902,1528.037476,19.07500076,12.9071207,31.64999962,20.4612999,8.300000191,5.900928974,2.9375,3.374613047,20.28750038,12.13312721,8.887499809,6.06811142,16.23749924,17.35294151
602,6007,891,1,0,84.04186249,944.3023071,22.860466,19.4066658,2132.041748,944.3023071,15.45581436,9.367619514,15.28372097,7.82285738,2.71627903,3.66476202,3.153488398,2.751428604,65.15814209,31.80857086,11.02325535,7.574285507,8.33953476,5.410476208
603,6028,912,1,0,898.7047119,1350.476563,22.88590622,20.80960083,2946.70459,1350.476563,12.78523445,8.371199608,43.63087082,29.1439991,6.187919617,5.950399876,3.906040192,3.983999968,51.046978,44.39039993,11.87248325,10.40960026,21.65771866,25.54879951
604,6035,919,1,0,762.2683716,1946.848511,15.94372272,11.86586952,2810.268311,1946.848511,4.580086708,3.717131376,16.1428566,11.89641476,1.584415555,1.482071757,1.545454502,1.215139389,38.87878799,25.13811493,7.870130062,5.861886024,23.53679657,16.70252419
605,6042,926,1,0,917.5906372,1463.877197,40.33333206,30.43401718,2965.590576,1463.877197,9.350876808,7.862170219,10.5087719,13.27712631,1.093567252,2.73460412,0.8479532,2.23460412,20.4912281,15.65102673,5.397660732,5.3005867,11.15789509,11.67888546
606,6064,948,1,0,262.9294739,1261.282104,16.69871712,14.3207283,2310.929443,1261.282104,9,7.588235378,39.96154022,24.72128868,2.980769157,3.280112028,1.891025662,2.775910378,25.19871712,24.51120377,6.051281929,5.329131603,10.21153831,7.780112267
607,6076,960,1,0,448.6111145,1370.101807,12.41666698,11.251647,2496.611084,1370.101807,8.805555344,8.280632019,12.51851845,17.41765404,3.60185194,4.363636494,2.35185194,3.332015753,24.17592621,27.12121201,8.731481552,8.106719017,8.45370388,9.499341011
608,6086,970,1,0,932.7345581,1651.851807,15.16666698,12.53968239,2980.734619,1651.851807,13.09259224,8.474867821,17.86419678,17.41666603,1.141975284,3.579365015,2.098765373,2.656084538,101.1419754,81.57804108,11.45678997,11.80820084,11.40123463,16.45238113
609,6129,1013,1,0,917.7346802,1344.302002,20.2857151,16.24643326,2965.734619,1344.302002,11.24489784,7.987030029,25.84489822,21.47989655,2.971428633,3.913099766,3.200000048,3.571984529,59.57143021,39.71595383,12.44081593,9.424124718,18.81224442,16.66407204
610,6135,1019,1,0,329.3314209,1635.14856,19.10857201,18.515522,2377.331543,1635.14856,9.908571243,10.88691807,20.12571335,12.13747215,1.017142892,2.996674061,2.268571377,2.61973381,18.06857109,8.363636017,6.519999981,4.138580799,4.902857304,3.578713894
611,6149,1033,1,0,123.1887741,1409.704102,33.51020432,21.55017281,2171.188721,1409.704102,10.30612278,6.081891537,10.75,6.590542316,1.811224461,2.083045006,2.561224461,2.176470518,11.63265324,5.478662014,5.729591846,3.464821339,3.433673382,3.04959631
612,6155,1039,1,0,199.9506226,1480.641968,13.54938316,11.18034649,2247.950684,1480.641968,17.87654305,8.771098137,15.18518543,15.07630062,0.376543224,3.900578022,1.80864203,2.690173388,98.02468872,59.91560745,11.13580227,8.141040802,7.506172657,7.931791782
613,6171,1055,1,0,937.0441284,1943.735352,7.529411793,8.749124527,2985.044189,1943.735352,6.382352829,5.473745823,35.90441132,17.01633644,4.514705658,3.821470261,2.264705896,2.491248608,44.36029434,37.55426025,8.470588684,8.522753716,8.5,7.868144512
614,6191,1075,1,0,1184.107788,2030.524536,16.0343132,12.02683926,3232.10791,2030.524536,13.39705849,8,21.86764717,20.24552727,1.117647052,3.861829042,1.671568632,3.074552774,166.2254944,87.28429413,15.05882359,11.02683926,16.30882263,14.27435398
615,6206,1090,1,0,217.4108582,1757.468994,18.39922523,13.61130428,2265.410889,1757.468994,14.07751942,7.923478127,21.6860466,31.89130402,0.666666687,4.895652294,1.883720875,3.130434752,78.84496307,94.3217392,11.8372097,14.30347824,15.93798447,20.15826035
616,6217,1101,1,0,15.7530117,1343.180664,15.86746979,14.02905941,2063.75293,1343.180664,12.24096394,9.335042953,14.77108479,10.7675209,0.421686739,2.870085478,1.831325293,2.799999952,68.74698639,43.1709404,13.04216862,9.699145317,12.45180702,10.04444408
617,6243,1127,1,0,346.9932556,1395.783813,21,15.02216434,2394.993164,1395.783813,15.39189148,9.621903419,32.63513565,24.62190437,1.331081033,4.425032616,3.256756783,4.016949177,127.0878372,57.3037796,14.55405426,9.202086449,15.46621609,11.05867004
618,6261,1145,1,0,777.7687378,1949.516968,11.34013557,11.43360996,2825.768799,1949.516968,5.414966106,4.987551689,21.15646172,21.27385902,1.238095284,2.854771852,1.292517066,2.213692904,38.44897842,25.42738533,8.333333015,6.738589287,16.05442238,14.54771805
619,6264,1148,1,0,135.8115997,1851.913086,11.92753601,11.95687675,2183.811523,1851.913086,5.10144949,5.131701469,31.60144997,21.27505875,0.420289844,3.25757575,2.753623247,2.820512772,45.41304398,45.75873947,7.963768005,7.836829662,10.47826099,12.89160824
620,6281,1165,1,0,424.6224365,1215.908203,11.27550983,11.62866497,2472.622559,1215.908203,12.34693909,9.345276833,26.23469353,11.98534203,7.785714149,16.74429893,1.571428537,2.861563444,70.56122589,29.35830688,9.142857552,6.659609318,6.551020622,7.065146446
621,6293,1177,1,0,787.5953979,1266.855469,17.99421883,15.47052383,2835.595459,1266.855469,16.68786049,10.14083004,14.37572289,11.49345016,2.78612709,3.246724844,2.341040373,2.937772989,118.329483,60.41375732,15.90751457,10.4465065,14.98843956,13.18122292
622,6338,1222,1,0,416.2566833,1651.213867,14.96256638,13.53414917,2464.256592,1651.213867,9.893048286,7.848114014,25.04277992,21.42405701,4.577539921,4.536187649,3.101604223,3.271151781,101.1925125,53.90417862,11.12299442,7.90723753,13.2566843,10.95107079
623,6353,1237,1,0,481.5902405,1421.048828,10.32195091,12.27956963,2529.590332,1421.048828,17.49268341,11.49001503,26.84877968,38.00614548,3.526829243,8.843317986,2.619512081,5.688171864,87.9121933,66.20737457,10.23902416,11.2104454,11.4536581,13.81105995
624,6371,1255,1,0,276.7790833,1424.866333,16.7325573,13.27538681,2324.779053,1424.866333,17.75,11.17555904,15.0058136,12.16867447,1.005813956,2.745266676,2.837209225,2.676419973,129.1744232,74.0550766,16.9941864,11.99655724,13.7790699,10.58691883
625,6383,1267,1,0,952.9571533,1905.87854,38,58.46086884,3000.957031,1905.87854,11.8214283,16.68985558,40.37142944,27.59710121,1.385714293,5.992753506,3.37142849,3.950724602,12.43571472,6.428985596,6.021428585,5.143478394,5.721428394,5.866666794
626,6389,1273,1,0,320,1558.441162,16.53676414,10.1378603,2368,1558.441162,8.286765099,5.913580418,22.27941132,10.84362125,1.654411793,2.11728406,3.308823586,2.125514507,12.95588207,7.251029015,9.691176414,5.800411701,4.507352829,4.483539104
627,6391,1275,1,0,340.401123,1336.310791,51.11864471,89.78327179,2388.401123,1336.310791,10.13559341,11.39733887,37.69491577,25.69581795,1.728813529,3.220532417,2.158192158,3.243345976,11.38418102,6.315589428,5.418078899,4.511406898,4.723163605,7.091254711
628,6395,1279,1,0,296.6266785,1373.526611,20.89333344,19.66201591,2344.626709,1373.526611,9.553333282,5.145736217,77.12000275,31.41240311,2.906666756,3.69922471,5.113333225,2.928682089,37.01333237,19.97209358,9.380000114,5.90232563,18.71333313,13.49302292
629,6403,1287,1,0,984.1615601,1886.592285,32.69230652,44.51407623,3032.161621,1886.592285,13.10000038,18.39657211,21.06923103,10.81517792,2.661538363,4.276621819,3.27692318,3.52753973,24.01538467,8.97429657,7.107692242,4.993880272,3.053846121,3.365972996
