Event #,Cell_ID,label,Tile_row,Tile_col,centroid-0,centroid-1,mean_intensity_PD-1_nuc,mean_intensity_PD-1_cell,Global_y,Global_x,mean_intensity_PD-L1_nuc,mean_intensity_PD-L1_cell,mean_intensity_CD68_nuc,mean_intensity_CD68_cell,mean_intensity_CD3_nuc,mean_intensity_CD3_cell,mean_intensity_FoxP3_nuc,mean_intensity_FoxP3_cell,mean_intensity_Iba-1_nuc,mean_intensity_Iba-1_cell,mean_intensity_CD8_nuc,mean_intensity_CD8_cell,mean_intensity_CD4_nuc,mean_intensity_CD4_cell
135,4833,1233,0,1,1898.455444,875.8439331,6.270700455,8.473801613,1898.455444,2923.843994,24.28980827,15.58639908,1.57006371,4.995540619,0.261146486,1.948717952,1.073248386,2.074693441,1.436305761,7.86956501,3.280254841,3.616499424,3.025477648,4.379041195
136,4863,1263,0,1,1093.768799,1109.120605,8.638191223,9.008333206,1093.768799,3157.120605,34.62311554,17.03611183,8.407034874,11.52777767,1.155778885,1.38611114,0.256281406,1.233333349,0.27638191,2.486111164,1.819095492,2.450000048,1.015075326,2.106944561
137,4881,1281,0,1,1930.055542,951.097229,4.694444656,6.988636494,1930.055542,2999.097168,23.11111069,9.97564888,1.104166627,2.438311577,0.909722209,1.407467484,0.444444448,1.589285731,2.243055582,3.488636255,1.527777791,2.237013102,1.694444418,2.547077894
138,4908,1308,0,1,1514.046631,1118.844604,101.2746124,71.65164185,1514.046631,3166.844482,21.64766884,12.94640636,5.91191721,24.16808701,2.813471556,5.171741962,1.523316026,3.175395966,0.46632123,4.772229195,3.575129509,4.305724621,4.559585571,8.779537201
139,4933,1333,0,1,1655.166626,1104.038452,6.282051086,9.787061691,1655.166626,3152.038574,39.06410217,15.72237206,7.557692528,8.638813972,0.326923072,1.297843695,0.596153855,1.15363884,3.205128193,9.040431023,2.24358964,2.896226406,3.442307711,4.796495914
140,4934,1334,0,1,1625.512451,942.5472412,4.855721474,8.095505714,1625.512451,2990.547363,26.90049744,11.866292,1.228855729,4.373033524,0.592039824,1.384269714,0.25870648,1.162921309,0.164179102,1.413483143,1.562189102,2.42696619,1.701492548,2.195505619
141,4975,1375,0,1,1335.99231,1278.923706,95.0687027,62.59033585,1335.99231,3326.923584,23.61068726,12.38655472,8.213740349,8.254201889,1.167938948,2.241596699,1.580152631,2.174369812,0.229007632,2.147058725,3.564885378,3.45168066,5.503816605,7.144958019
142,5007,1407,0,1,924.5040283,963.0159912,76.96800232,43.30245209,924.5040283,3011.016113,20.69599915,11.1498642,6.599999905,5.956403255,2.415999889,2.024523258,1.824000001,1.427792907,0.128000006,0.773841977,3.303999901,2.580381393,3.440000057,2.940054417
143,5021,1421,0,1,1838.496826,933.7106934,9.415094376,8.708102226,1838.496826,2981.710693,25.40251541,10.37513828,1.383647799,5.778024197,0.100628927,2.395116568,0.855345905,1.81243062,3.635220051,9.277469635,2.855345964,3.243063211,3.767295599,8.688124657
144,5034,1434,0,1,1381.121948,1192.341431,12.80975628,13.04137897,1381.121948,3240.341553,20.09756088,15.13103485,6.663414478,26.05747032,1.604878068,2.397701263,0.531707346,2.119540215,3.585365772,20.53103447,3.70243907,6.041379452,6.1658535,9.399999619
145,5084,1484,0,1,1702.109497,1187.42334,6.13868618,7.053268909,1702.109497,3235.42334,27.24817467,11.57384968,4.087591171,6.87893486,0.722627759,1.715496421,0.576642334,1.081113815,0.788321197,3.618643999,2.197080374,2.025423765,3.116788387,3.535109043
146,5120,4,1,0,85.83750153,1520.1875,15.23750019,16.20847511,2133.837402,1520.1875,31.3125,11.24237251,3.724999905,3.735593319,1.725000024,2.232203484,3.537499905,2.472881317,1.962499976,2.333898306,4.949999809,3.372881413,3.25,2.318644047
147,5124,8,1,0,591.5,681.4318237,133.1818237,149.6640625,2639.5,681.4318237,27.06818199,19.83984375,3.159090996,4.57421875,3.022727251,2.7421875,3,2.671875,0.181818187,0.6640625,3.863636255,3.12890625,4.5,5.3125
148,5190,74,1,0,567.9454346,1180.945435,19.77272797,17.3460083,2615.945557,1180.945435,20.82727242,10.25221825,0.727272749,2.591888428,2.827272654,3.186311722,2.545454502,2.64005065,1.190909147,5.79847908,3.518181801,4.092522144,2.718181849,3.380228043
149,5238,122,1,0,551.4515991,1569.387085,12.95161247,10.79459476,2599.45166,1569.387085,39.61290359,11.37297344,2.338709593,4.904504299,1.370967746,2.700900793,1.338709712,2.055855751,0.870967746,3.200000048,3.967741966,3.389189243,2.14516139,2.351351261
150,5241,125,1,0,1321.387695,2040.520386,19.53061295,16.70386314,3369.387695,2040.520386,41.26530457,16.36909866,1.295918345,2.388411999,1.367346883,2.158798218,1.775510192,2.30901289,0.653061211,3.757510662,3.948979616,3.46566534,2.040816307,3.139484882
151,5254,138,1,0,1118.277344,1527.20166,99.36134338,50.3843689,3166.277344,1527.20166,22.67226982,8.623604774,7.647058964,3.765550137,0.957983196,1.012759209,3.924369812,1.988835692,2.546218395,3.331738472,5.823529243,2.87081337,6.605041981,4.837320805
152,5260,144,1,0,661.9505005,922.6039429,16.95049477,15.71258259,2709.950439,922.6039429,29.1485157,12.44503307,1.415841579,3.169536352,3.445544481,3.486092806,2.69306922,2.87682128,16.5742569,11.63311291,6.861386299,5.009271622,5.881187916,4.357615948
153,5269,153,1,0,61.80769348,592.4615479,41.33333206,39.9003334,2109.807617,592.4615479,24.79487228,14.22757435,8.769230843,9.7591362,0.615384638,2.704319,2.5,2.980066538,0.948717952,3.053156137,4.666666508,3.988372087,5.346153736,5.34219265
154,5284,168,1,0,646.5403442,1103.52417,19.16129112,20.07888412,2694.540283,1103.52417,27.04838753,12.88592243,1.282258034,4.105582714,3.129032373,3.123786449,2.370967627,2.797330141,23.66129112,15.81067944,4.588709831,4.816747665,5.024193764,4.709951401
155,5329,213,1,0,213.1428528,1047.285767,31.94805145,29.14884377,2261.142822,1047.285767,23.10389519,11.35404587,2.311688423,5.576589584,1.44155848,2.693641663,1.818181872,3.034682035,1.402597427,3.631502867,4.233766079,4.03612709,2.402597427,2.774566412
156,5365,249,1,0,412.8988647,669.3707886,19.66292191,17.36868668,2460.898926,669.3707886,21.74157333,12.80555534,0.943820238,2.540404081,5.57303381,4.315656662,4.853932381,3.25757575,1.460674167,7.376262665,6.247190952,4.724747658,5.258427143,4.909090996
157,5368,252,1,0,585.0980225,1001.254883,191.1568604,133.5589752,2633.098145,1001.254883,29.11764717,20.44871712,1.705882311,6.553846359,1.69607842,2.365384579,2.882352829,2.467948675,0.911764681,2.061538458,5.205882549,3.310256481,3.156862736,3.015384674
158,5376,260,1,0,1184,1370.76001,17.02666664,9.00723362,3232,1370.76001,24.37333298,6.10488224,5.840000153,4.799276829,1.480000019,0.969258606,1,0.985533476,122.1600037,41.07233429,19.17333412,8.600361824,14.72000027,7.508137226
159,5380,264,1,0,717.9594727,1047.594604,119.8783798,152.559845,2765.959473,1047.594604,22.08108139,17.68339729,2.054054022,4.015443802,1.202702761,2.409266472,1.972972989,2.111968994,0.67567569,1.98455596,3.810810804,3.741312742,4.067567348,4.544401646
160,5397,281,1,0,356.3908081,1203.643677,19.02298927,16.34677505,2404.390869,1203.643677,21.96551704,13.66935444,6.402298927,9.809677124,5.701149464,3.416129112,4.356321812,2.872580528,1.793103456,5.783871174,5.931034565,4.330645084,5.965517044,5.079032421
161,5448,332,1,0,373.0087585,1285.517578,46.37719345,65.05706787,2421.008789,1285.517578,26.30701828,14.464674,3.605263233,9.975543022,1.008771896,2.301630497,1.640350819,2.163043499,0.561403513,1.317934752,3.482456207,3.307065248,2.65789485,4.861413002
162,5482,366,1,0,524.5454712,752.0706787,186.737381,109.6931992,2572.54541,752.0706787,31.24242401,17.19900513,6.242424011,4.145936966,2.373737335,3.409618616,3.434343338,2.510779381,1.353535295,1.877280235,5.25252533,3.524046421,4.131313324,3.063018322
163,5487,371,1,0,98.52325439,899.383728,19.069767,18.13410568,2146.523193,899.383728,22.3372097,12.75,0.802325606,3.233443737,2.720930338,3.495033026,1.662790656,2.445364237,2.011627913,4.572847843,4.04651165,4.129138947,2.872092962,3.956953526
164,5513,397,1,0,575.2511597,754.8625488,155.6540222,101.2929306,2623.251221,754.8625488,34.12322235,18.16017342,5.914691925,6.48340559,3.440758228,2.717171669,3.824644566,2.828282833,6.412322044,15.32323265,7.099525928,5.702741623,5.383886337,4.584415436
